Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

15:13:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:14:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:14:02     all    2.02    0.00    2.47    9.17    0.00    0.25    0.00    0.00    0.00   86.09
15:14:02       0    8.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
15:14:02       1    0.99    0.00    0.99   14.85    0.00    0.99    0.00    0.00    0.00   82.18
15:14:02       2    0.00    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   97.98
15:14:02       3    0.00    0.00    1.02   60.20    0.00    0.00    0.00    0.00    0.00   38.78
15:14:02       4   10.00    0.00   13.00   30.00    0.00    0.00    0.00    0.00    0.00   47.00
15:14:02       5    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:14:02       6    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:14:02       7    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
15:14:02       8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:14:02       9    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
15:14:02      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:02      11    6.00    0.00    8.00    0.00    0.00    1.00    0.00    0.00    0.00   85.00
15:14:02      12    5.05    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   88.89
15:14:02      13    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
15:14:02      14    2.08    0.00    1.04   15.62    0.00    0.00    0.00    0.00    0.00   81.25
15:14:02      15    0.00    0.00    3.03    1.01    0.00    3.03    0.00    0.00    0.00   92.93
15:14:02      16    0.00    0.00    1.02   55.10    0.00    0.00    0.00    0.00    0.00   43.88
15:14:02      17    0.00    0.00    1.00    7.00    0.00    0.00    0.00    0.00    0.00   92.00
15:14:02      18    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
15:14:02      19    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02

15:14:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:14:03     all    4.67    0.00    2.16    8.79    0.00    0.05    0.00    0.00    0.00   84.34
15:14:03       0    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:14:03       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:03       2   29.29    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   68.69
15:14:03       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:03       4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:14:03       5    5.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
15:14:03       6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:14:03       7    1.00    0.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00   85.00
15:14:03       8    5.10    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   92.86
15:14:03       9    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
15:14:03      10    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
15:14:03      11    2.02    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   90.91
15:14:03      12    8.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
15:14:03      13    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
15:14:03      14    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
15:14:03      15    2.97    0.00    0.99    1.98    0.00    0.99    0.00    0.00    0.00   93.07
15:14:03      16    1.98    0.00    0.99   12.87    0.00    0.00    0.00    0.00    0.00   84.16
15:14:03      17    2.00    0.00    1.00   53.00    0.00    0.00    0.00    0.00    0.00   44.00
15:14:03      18   28.71    0.00    3.96   37.62    0.00    0.00    0.00    0.00    0.00   29.70
15:14:03      19    1.01    0.00    3.03   55.56    0.00    0.00    0.00    0.00    0.00   40.40

15:14:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:14:04     all    2.54    0.00    2.08   16.85    0.00    0.05    0.00    0.00    0.00   78.48
15:14:04       0   12.12    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   78.79
15:14:04       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:04       2    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
15:14:04       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:04       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:04       5    0.00    0.00    2.17   26.09    0.00    0.00    0.00    0.00    0.00   71.74
15:14:04       6    1.02    0.00    0.00   80.61    0.00    0.00    0.00    0.00    0.00   18.37
15:14:04       7    0.00    0.00    0.00   21.21    0.00    0.00    0.00    0.00    0.00   78.79
15:14:04       8   10.20    0.00   17.35   21.43    0.00    0.00    0.00    0.00    0.00   51.02
15:14:04       9    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
15:14:04      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:04      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:04      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:04      13    4.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
15:14:04      14    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
15:14:04      15    0.00    0.00    1.01   37.37    0.00    1.01    0.00    0.00    0.00   60.61
15:14:04      16    1.00    0.00    1.00   75.00    0.00    0.00    0.00    0.00    0.00   23.00
15:14:04      17    2.02    0.00    0.00   18.18    0.00    0.00    0.00    0.00    0.00   79.80
15:14:04      18    9.00    0.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00   86.00
15:14:04      19    1.02    0.00    1.02   54.08    0.00    0.00    0.00    0.00    0.00   43.88

15:14:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:14:05     all    1.92    0.00    2.42    9.07    0.00    0.10    0.00    0.00    0.00   86.49
15:14:05       0    2.97    0.00    3.96   26.73    0.00    0.99    0.00    0.00    0.00   65.35
15:14:05       1    1.98    0.00    0.00    9.90    0.00    0.99    0.00    0.00    0.00   87.13
15:14:05       2    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
15:14:05       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:05       4    0.00    0.00    0.00   38.78    0.00    0.00    0.00    0.00    0.00   61.22
15:14:05       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:05       6    2.00    0.00    0.00   28.00    0.00    0.00    0.00    0.00    0.00   70.00
15:14:05       7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:14:05       8    0.99    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   97.03
15:14:05       9    1.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   97.00
15:14:05      10    3.03    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   83.84
15:14:05      11    2.97    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   89.11
15:14:05      12    1.03    0.00    0.00    3.09    0.00    0.00    0.00    0.00    0.00   95.88
15:14:05      13    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
15:14:05      14    9.38    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   88.54
