anomality,sys_enter_llistxattr,sys_enter_setgroups,sys_enter_lremovexattr,sys_enter_sethostname,sys_enter_accept,sys_enter_lseek,sys_enter_setitimer,sys_enter_accept4,sys_enter_lsetxattr,sys_enter_setns,sys_enter_acct,sys_enter_madvise,sys_enter_setpgid,sys_enter_add_key,sys_enter_mbind,sys_enter_setpriority,sys_enter_adjtimex,sys_enter_membarrier,sys_enter_setregid,sys_enter_personality,sys_enter_memfd_create,sys_enter_setresgid,sys_enter_bind,sys_enter_memfd_secret,sys_enter_setresuid,sys_enter_bpf,sys_enter_migrate_pages,sys_enter_setreuid,sys_enter_brk,sys_enter_mincore,sys_enter_setrlimit,sys_enter_capget,sys_enter_mkdirat,sys_enter_setsid,sys_enter_capset,sys_enter_mknodat,sys_enter_setsockopt,sys_enter_chdir,sys_enter_mlock,sys_enter_settimeofday,sys_enter_chroot,sys_enter_mlock2,sys_enter_setuid,sys_enter_clock_adjtime,sys_enter_mlockall,sys_enter_setxattr,sys_enter_clock_getres,sys_enter_mmap,sys_enter_shmat,sys_enter_clock_gettime,sys_enter_mount,sys_enter_shmctl,sys_enter_clock_nanosleep,sys_enter_mount_setattr,sys_enter_shmdt,sys_enter_clock_settime,sys_enter_move_mount,sys_enter_shmget,sys_enter_clone,sys_enter_move_pages,sys_enter_shutdown,sys_enter_clone3,sys_enter_mprotect,sys_enter_sigaltstack,sys_enter_close,sys_enter_mq_getsetattr,sys_enter_signalfd4,sys_enter_close_range,sys_enter_mq_notify,sys_enter_socket,sys_enter_connect,sys_enter_mq_open,sys_enter_socketpair,sys_enter_copy_file_range,sys_enter_mq_timedreceive,sys_enter_splice,sys_enter_delete_module,sys_enter_mq_timedsend,sys_enter_statfs,sys_enter_dup,sys_enter_mq_unlink,sys_enter_statx,sys_enter_dup3,sys_enter_mremap,sys_enter_swapoff,sys_enter_epoll_create1,sys_enter_msgctl,sys_enter_swapon,sys_enter_epoll_ctl,sys_enter_msgget,sys_enter_symlinkat,sys_enter_epoll_pwait,sys_enter_msgrcv,sys_enter_sync,sys_enter_epoll_pwait2,sys_enter_msgsnd,sys_enter_sync_file_range,sys_enter_eventfd2,sys_enter_msync,sys_enter_syncfs,sys_enter_execve,sys_enter_munlock,sys_enter_sysinfo,sys_enter_execveat,sys_enter_munlockall,sys_enter_syslog,sys_enter_exit,sys_enter_munmap,sys_enter_tee,sys_enter_exit_group,sys_enter_name_to_handle_at,sys_enter_tgkill,sys_enter_faccessat,sys_enter_nanosleep,sys_enter_timer_create,sys_enter_faccessat2,sys_enter_newfstat,sys_enter_timer_delete,sys_enter_fadvise64,sys_enter_newfstatat,sys_enter_timer_getoverrun,sys_enter_fallocate,sys_enter_newuname,sys_enter_timer_gettime,sys_enter_fanotify_init,sys_enter_open_by_handle_at,sys_enter_timer_settime,sys_enter_fanotify_mark,sys_enter_open_tree,sys_enter_timerfd_create,sys_enter_fchdir,sys_enter_openat,sys_enter_timerfd_gettime,sys_enter_fchmod,sys_enter_openat2,sys_enter_timerfd_settime,sys_enter_fchmodat,sys_enter_perf_event_open,sys_enter_times,sys_enter_fchown,sys_enter_pidfd_getfd,sys_enter_tkill,sys_enter_fchownat,sys_enter_pidfd_open,sys_enter_truncate,sys_enter_fcntl,sys_enter_pidfd_send_signal,sys_enter_umask,sys_enter_fdatasync,sys_enter_pipe2,sys_enter_umount,sys_enter_fgetxattr,sys_enter_pivot_root,sys_enter_unlinkat,sys_enter_finit_module,sys_enter_ppoll,sys_enter_unshare,sys_enter_flistxattr,sys_enter_prctl,sys_enter_userfaultfd,sys_enter_flock,sys_enter_pread64,sys_enter_utimensat,sys_enter_fremovexattr,sys_enter_preadv,sys_enter_vhangup,sys_enter_fsconfig,sys_enter_preadv2,sys_enter_vmsplice,sys_enter_fsetxattr,sys_enter_prlimit64,sys_enter_wait4,sys_enter_fsmount,sys_enter_process_madvise,sys_enter_waitid,sys_enter_fsopen,sys_enter_process_mrelease,sys_enter_write,sys_enter_fspick,sys_enter_process_vm_readv,sys_enter_writev,sys_enter_fstatfs,sys_enter_process_vm_writev,sys_enter_fsync,sys_enter_pselect6,sys_enter_ftruncate,sys_enter_ptrace,sys_enter_futex,sys_enter_pwrite64,sys_enter_get_mempolicy,sys_enter_pwritev,sys_enter_get_robust_list,sys_enter_pwritev2,sys_enter_getcpu,sys_enter_quotactl,sys_enter_getcwd,sys_enter_quotactl_fd,sys_enter_getdents64,sys_enter_read,sys_enter_getegid,sys_enter_readahead,sys_enter_geteuid,sys_enter_readlinkat,sys_enter_getgid,sys_enter_readv,sys_enter_getgroups,sys_enter_reboot,sys_enter_getitimer,sys_enter_recvfrom,sys_enter_getpeername,sys_enter_recvmmsg,sys_enter_getpgid,sys_enter_recvmsg,sys_enter_getpid,sys_enter_remap_file_pages,sys_enter_getppid,sys_enter_removexattr,sys_enter_getpriority,sys_enter_renameat,sys_enter_getrandom,sys_enter_renameat2,sys_enter_getresgid,sys_enter_request_key,sys_enter_getresuid,sys_enter_restart_syscall,sys_enter_getrlimit,sys_enter_rseq,sys_enter_getrusage,sys_enter_rt_sigaction,sys_enter_getsid,sys_enter_rt_sigpending,sys_enter_getsockname,sys_enter_rt_sigprocmask,sys_enter_getsockopt,sys_enter_rt_sigqueueinfo,sys_enter_gettid,sys_enter_rt_sigreturn,sys_enter_gettimeofday,sys_enter_rt_sigsuspend,sys_enter_getuid,sys_enter_rt_sigtimedwait,sys_enter_getxattr,sys_enter_rt_tgsigqueueinfo,sys_enter_init_module,sys_enter_sched_get_priority_max,sys_enter_inotify_add_watch,sys_enter_sched_get_priority_min,sys_enter_inotify_init1,sys_enter_sched_getaffinity,sys_enter_inotify_rm_watch,sys_enter_sched_getattr,sys_enter_io_cancel,sys_enter_sched_getparam,sys_enter_io_destroy,sys_enter_sched_getscheduler,sys_enter_io_getevents,sys_enter_sched_rr_get_interval,sys_enter_io_pgetevents,sys_enter_sched_setaffinity,sys_enter_io_setup,sys_enter_sched_setattr,sys_enter_io_submit,sys_enter_sched_setparam,sys_enter_io_uring_enter,sys_enter_sched_setscheduler,sys_enter_io_uring_register,sys_enter_sched_yield,sys_enter_io_uring_setup,sys_enter_seccomp,sys_enter_ioctl,sys_enter_semctl,sys_enter_ioprio_get,sys_enter_semget,sys_enter_ioprio_set,sys_enter_semop,sys_enter_kcmp,sys_enter_semtimedop,sys_enter_kexec_file_load,sys_enter_sendfile64,sys_enter_kexec_load,sys_enter_sendmmsg,sys_enter_keyctl,sys_enter_sendmsg,sys_enter_kill,sys_enter_sendto,sys_enter_landlock_add_rule,sys_enter_set_mempolicy,sys_enter_landlock_create_ruleset,sys_enter_set_robust_list,sys_enter_landlock_restrict_self,sys_enter_set_tid_address,sys_enter_lgetxattr,sys_enter_setdomainname,sys_enter_linkat,sys_enter_setfsgid,sys_enter_listen,sys_enter_setfsuid,sys_enter_listxattr,sys_enter_setgid
1,0,0,0,0,0,2,0,2,0,0,0,285,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,329,0,0,0,0,1911,0,0,0,0,0,2,0,2,20,285,0,920,0,0,1,0,28,13,0,0,0,0,0,0,0,6,0,0,94,2,0,0,1,0,0,63,0,0,0,0,0,0,0,0,18,0,0,5,0,1,0,0,0,10,69,0,2,0,0,0,1,0,10,0,0,0,897,0,7,2,0,0,0,0,0,0,7,0,973,0,0,0,294,0,0,0,0,0,0,0,0,0,32,0,2,0,6,0,0,0,0,0,0,0,0,7,0,0,47,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,2,60,70,0,1581,104,0,0,0,0,0,0,1,0,24,0,17,0,21,0,13,0,0,0,0,19,0,0,0,6746,0,0,2,0,0,0,4,0,0,0,0,0,0,24,8,0,0,0,7,0,38,0,353,1,0,0,15,0,0,0,0,0,438,0,1,47,0,1,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,26302,0,0,39970,0,0,0,0,0,3916,0,0,0,0,1,0,6486,0,21,0,0,0,26,0,4,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,104,0,0,0,0,1885,0,0,0,0,0,1,0,0,14,253,0,808,0,0,0,0,13,9,0,0,0,0,0,0,0,2,0,0,89,2,0,0,1,0,0,25,0,0,0,0,0,0,0,0,11,0,0,3,0,1,0,0,2,6,61,0,2,0,0,0,1,0,9,0,0,0,707,0,5,2,0,0,0,0,0,0,4,0,838,0,1,0,288,0,0,0,1,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,59,64,0,1262,100,0,0,0,0,0,0,1,0,10,0,5,0,6,0,5,0,0,0,0,9,0,0,0,6470,0,0,1,0,0,0,2,0,0,0,0,0,0,16,8,0,0,0,4,0,12,0,356,1,0,0,8,0,0,0,0,0,431,0,1,59,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,25784,0,0,39017,0,0,0,0,0,3854,0,0,0,0,1,0,6213,0,3,0,0,0,17,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,1,78,0,0,0,0,1904,0,0,0,0,0,14,0,0,0,119,0,766,0,0,0,0,9,4,0,0,0,0,0,0,0,2,0,0,69,2,0,0,1,0,0,24,0,0,164,0,0,0,0,0,3,0,0,3,0,0,0,0,2,6,34,0,2,0,0,9,5,0,0,8,0,0,689,0,7,2,0,0,0,0,0,0,4,0,762,0,0,0,292,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,24,0,0,0,60,73,0,758,111,0,0,0,0,0,0,1,0,8,0,5,0,6,0,5,0,0,0,0,15,0,0,0,16735,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,11,0,325,1,0,0,8,0,0,0,0,0,436,0,1,31,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,26138,0,0,39348,0,0,0,0,0,3892,0,0,0,0,0,0,6267,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,33,0,3,0,0,0,309,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,73,0,1,0,1,3,0,0,53285,11,0,0,0,0,0,0,0,0,1,529,0,3,0,0,1779,0,0,0,0,0,64,0,0,1,168,85,54839,0,0,0,0,53255,53239,0,0,0,0,0,0,0,7,0,0,45,0,0,0,7,0,0,107281,0,0,55,0,0,0,0,0,3,0,0,28,0,0,0,0,1,2,84,0,29,0,0,8,1,0,0,234,0,0,1334,0,43,2,0,0,0,0,0,0,4,0,2846,0,2,0,288,1,0,0,1,0,0,0,0,0,106,0,4,0,25,0,0,0,913,0,0,0,0,7,0,0,484,2,0,0,0,0,0,0,0,25,35,0,0,12,0,0,0,0,0,0,0,0,8,54680,447,0,180161,704,0,0,0,0,0,0,6,0,1048,0,12,0,27,6,12,0,0,0,0,18,1,0,0,15401,0,0,12,0,0,0,21,0,0,0,0,0,5,22,4,0,0,0,21,0,67,0,409,23,0,0,18,0,2,0,0,0,430,0,0,32,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2107,0,0,37266,0,0,0,0,0,3654,0,0,0,0,3,0,5764,0,6,0,0,0,42,0,22,0,0,0,0,1,0,0,0
1,0,0,0,0,0,33,0,3,0,0,0,626,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,77,0,1,0,1,3,0,0,54084,11,0,0,0,0,0,0,0,0,1,480,0,3,0,0,1783,0,0,0,0,0,62,0,0,0,154,81,55433,0,0,0,0,53968,53950,0,0,0,0,0,0,0,1,0,0,90,0,0,0,7,0,0,108761,0,0,73,0,0,0,0,0,3,0,0,28,0,0,0,0,2,3,78,0,27,0,0,8,123,0,0,254,0,0,1281,0,43,2,0,0,0,0,0,0,4,0,2746,0,1,0,298,1,0,0,0,0,0,0,0,0,108,0,4,0,25,0,0,0,913,0,0,0,0,6,0,0,485,1,0,0,0,0,0,0,0,25,34,0,0,12,0,0,0,0,0,0,0,0,5,60138,473,0,199914,733,0,0,0,0,0,0,6,0,1047,0,13,0,28,9,13,0,0,0,0,30,2,0,0,15611,0,0,12,0,0,0,21,0,0,0,0,0,5,21,6,0,0,0,22,0,41,0,445,23,0,0,16,0,2,0,0,0,431,0,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2143,0,0,37322,0,0,0,0,0,3674,0,0,0,0,8,0,5794,0,5,0,0,0,41,0,22,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,2801,0,0,0,0,0,4,0,0,0,0,1399,0,0,2823,1399,0,0,0,0,0,0,0,0,0,25542,0,0,0,0,1899,0,0,0,0,0,6989,0,0,0,5801,13976,16056,0,0,0,0,4211,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,1400,0,0,0,0,0,6,2839,0,1399,0,0,0,1,0,0,0,0,0,7713,0,13,0,0,0,0,0,0,0,7,0,9031,0,0,0,288,0,0,0,0,0,0,0,0,0,2,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,2,0,0,4194,0,0,0,0,0,0,0,0,0,60,152,0,14429,230,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11,0,0,0,0,0,0,0,0,6522,0,0,2798,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,0,17087,1,0,0,11,0,1398,0,0,0,430,0,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,43538,0,0,0,0,0,3892,0,0,0,0,0,0,6307,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,10,2,0,0,0,0,0,0,0,0,0,31315,0,0,0,0,0,10,0,0,0,0,15654,0,0,31350,15654,0,0,0,0,0,0,0,0,0,161360,0,0,0,0,1727,0,0,0,0,0,77978,0,2,8,305,155954,157310,0,0,1,0,46989,4,0,0,0,0,0,0,0,6,0,0,100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,15,0,0,15657,0,0,0,0,2,9,15708,0,15654,0,0,0,1,0,1,0,0,0,79038,0,94,0,0,0,0,0,0,0,8,0,94688,0,0,0,294,0,0,0,0,0,0,0,0,0,19,0,2,0,15658,0,0,0,0,0,0,0,0,8,0,0,551,0,0,0,0,0,0,0,0,2,3,0,0,46956,0,0,0,0,0,0,0,0,2,61,1055,0,153974,1649,0,0,0,0,0,0,0,0,14,0,20,0,23,0,16,0,0,0,0,8,0,0,0,5837,0,0,31310,0,0,0,2,0,0,0,0,0,0,10,6,0,0,0,3,0,42,0,187592,1,0,0,18,0,15653,0,0,0,437,0,0,15691,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4549,0,0,83289,0,0,0,0,0,3548,0,0,0,0,0,0,5662,0,19,0,0,0,12,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,4,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,769,0,0,6,769,0,0,0,0,0,0,0,0,0,14094,0,0,0,0,1886,0,0,0,0,0,3856,0,0,1,3350,7710,6792,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,80,0,0,0,769,0,0,3087,0,0,0,0,0,0,0,0,4,0,0,770,0,0,0,0,2,4,1577,0,769,0,0,0,1,0,0,0,0,0,4512,0,11,0,0,0,0,0,0,0,4,0,5239,0,1,0,285,0,0,0,1,0,0,0,0,0,1540,0,0,0,770,0,0,0,0,0,0,0,0,1,0,0,65,0,0,0,0,0,0,0,0,0,2,0,0,2304,0,0,0,0,0,5,0,0,1,23377,122,0,9090,195,0,0,0,0,0,0,0,0,0,0,3,0,3,769,3,0,0,0,0,2,0,0,0,17002,0,0,1538,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,6,0,9579,1,0,0,6,0,768,0,0,0,435,0,0,810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,223,0,0,41463,0,0,0,0,0,3870,0,0,0,0,0,0,6339,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1,0,0,0,277,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18122,0,0,21,18122,0,0,0,0,0,0,0,0,0,186538,0,0,0,0,1545,0,0,0,0,0,89988,0,0,0,162,179918,127463,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,87,0,0,0,18123,0,0,72510,0,0,9,0,0,0,0,0,4,0,0,18123,0,0,0,0,2,1,18167,0,18122,0,0,0,15,0,0,0,0,0,91247,0,142,0,0,0,0,0,0,0,4,0,109331,0,0,0,290,0,0,0,0,0,0,0,0,0,36250,0,0,0,18124,0,0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,2,0,0,54329,0,0,0,0,0,0,0,0,0,564779,1604,0,169948,2508,0,0,0,0,0,0,0,0,0,0,3,0,4,36246,3,0,0,0,0,10,0,0,0,5583,0,0,36246,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,12,0,216421,2,0,0,3,0,18121,0,0,0,430,0,0,18154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,0,0,87715,0,0,0,0,0,3186,0,0,0,0,1,0,5359,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,31,0,4,0,0,0,313,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,81,0,1,0,1,3,0,0,85205,11,0,0,0,0,0,0,0,0,1,578,0,3,0,0,1735,0,0,0,0,0,65,0,0,6,418,89,87025,0,0,0,0,85248,85076,0,0,0,0,0,0,0,1,0,0,103,0,0,0,7,0,0,104412,0,0,138,0,0,0,0,0,12,0,0,29,0,0,0,0,2,15,141,0,30,0,0,8,1,0,0,246,0,0,1454,0,48,2,0,0,0,0,0,0,7,0,3015,0,7,0,404,1,0,0,0,0,0,0,0,0,114,0,16,0,27,0,0,0,916,0,0,0,0,14,0,0,521,1,0,0,0,0,0,0,0,26,37,0,0,12,0,0,0,0,0,0,0,0,5,58290,515,0,183774,799,0,0,0,0,0,0,6,0,1048,0,19,0,34,6,19,0,0,0,0,16,22,0,0,10264,0,0,12,0,0,1,23,0,0,0,0,0,5,30,6,0,0,0,24,0,721,0,439,26,0,0,30,0,2,0,0,0,416,0,0,42,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,2414,0,0,39124,0,0,0,0,0,3660,0,0,0,0,0,0,9905,0,19,0,0,0,50,0,23,0,0,0,0,1,0,0,0
1,0,0,0,0,0,34,0,4,0,0,0,440,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,81,0,1,0,1,3,0,0,53907,11,0,0,0,0,0,0,0,0,1,513,0,3,0,0,1784,0,0,0,0,0,64,0,0,2,539,83,55485,0,0,0,0,53757,53740,0,0,0,0,0,0,0,1,0,0,90,0,0,0,7,0,0,108334,0,0,94,0,0,0,0,0,35,0,0,29,0,0,0,0,2,7,89,0,31,0,0,8,1,0,0,234,0,0,1486,0,44,2,0,0,0,0,0,0,4,0,2965,0,1,0,314,1,0,0,0,0,0,0,0,0,111,0,4,0,25,0,0,0,909,0,0,0,0,8,0,0,495,2,0,0,0,0,0,0,0,26,42,0,0,12,0,0,0,0,0,5,0,0,5,63183,480,0,211252,747,0,0,0,0,0,0,6,0,1046,0,12,0,28,9,12,0,0,0,0,44,2,0,0,7097,0,0,12,0,0,0,22,0,0,0,0,0,5,24,8,0,0,0,23,0,65,0,528,26,0,0,15,0,2,0,0,0,416,0,0,55,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,6292,0,0,37459,0,0,0,0,0,3666,0,0,0,0,8,0,6638,0,13,0,0,0,44,0,23,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,4,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,1895,0,0,0,0,0,2,0,2,8,441,0,5276,0,0,1,0,25,5,0,0,0,0,0,0,0,6,0,0,106,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,2,5,48,0,0,0,0,0,1,0,1,0,0,0,6456,0,7,0,0,0,0,0,0,0,8,0,5272,0,0,0,297,0,0,0,0,0,0,0,0,0,19,0,2,0,4,0,0,0,0,0,0,0,0,8,0,0,44,0,0,0,0,0,0,0,0,2,3,0,0,3378,0,0,0,0,0,5,0,0,2,60,79,0,1750,116,0,0,0,0,0,0,0,0,14,0,20,0,23,0,16,0,0,0,0,11,0,0,0,20387,0,0,1,0,0,0,2,0,0,0,0,0,0,10,6,0,0,0,3,0,43,0,3711,1,0,0,18,0,1126,0,0,0,432,0,0,28,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,42751,0,0,0,0,0,3886,0,0,0,0,0,0,7486,0,19,0,0,0,12,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1855,0,0,0,0,0,1,0,0,0,203,0,71867,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,68,0,0,0,0,0,1,0,0,0,0,0,89676,0,30,0,0,0,0,0,0,0,5,0,71850,0,0,0,290,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,2,0,0,53400,0,0,0,0,0,0,0,0,0,61,339,0,1111,526,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,0,0,0,8,0,0,0,7841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,16,0,53716,1,0,0,7,0,17800,0,0,0,435,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92537,0,0,0,0,0,3822,0,0,0,0,1,0,7653,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,2,0,0,0,8,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,52657,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,1781,0,0,0,0,0,1,0,0,14,253,30,52426,0,0,0,0,52659,52624,0,0,0,0,0,0,0,2,0,0,87,0,0,0,1,0,0,104384,0,0,37,0,0,0,0,0,4,0,0,1,0,0,0,0,0,5,92,0,0,0,0,0,1,0,0,1,0,0,702,0,34,0,0,0,0,0,0,0,4,0,667,0,0,0,808,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39548,396,0,119412,612,0,0,0,0,0,0,0,0,4,0,3,0,4,1,3,0,0,0,0,15,1,0,0,12147,0,0,0,0,0,0,1,0,0,0,0,0,0,15,8,0,0,0,18,0,19,0,355,0,0,0,6,0,0,0,0,0,416,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,0,41004,0,0,0,0,0,3820,0,0,0,0,0,0,12132,0,10,0,0,0,16,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,3,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,53541,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,1793,0,0,0,0,0,1,0,0,14,232,30,53237,0,0,0,0,53483,53459,0,0,0,0,0,0,0,6,0,0,81,0,0,0,1,0,0,106038,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,58,0,0,0,0,0,121,0,0,1,0,0,714,0,37,0,0,0,0,0,0,0,4,0,664,0,0,0,296,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,46108,407,0,142687,635,0,0,0,0,0,0,0,0,4,0,2,0,2,2,2,0,0,0,0,19,0,0,0,6146,0,0,0,0,0,0,1,0,0,0,0,0,0,15,4,0,0,0,16,0,18,0,354,0,0,0,5,0,0,0,0,0,430,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,38118,0,0,0,0,0,3680,0,0,0,0,4,0,5909,0,7,0,0,0,16,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,27,779,0,0,0,0,0,0,0,0,0,14306,0,0,0,0,1900,0,0,0,0,0,3913,0,0,1,3281,7824,6908,0,0,0,0,6,3,0,0,0,0,0,0,0,6,0,0,73,0,0,0,779,0,0,3124,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,2,1,1603,0,779,0,0,0,1,0,0,0,0,0,4780,0,12,0,0,0,0,0,0,0,4,0,5337,0,1,0,302,0,0,0,1,0,0,0,0,0,1560,0,0,0,780,0,0,0,0,0,0,0,0,1,0,0,63,0,0,0,0,0,0,0,0,0,2,0,0,2334,0,0,0,0,0,0,0,0,3,23426,119,0,8514,189,0,0,0,0,0,0,0,0,0,0,3,0,3,779,3,0,0,0,0,5,0,0,0,7848,0,0,1558,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,9,0,9710,1,0,0,79,0,778,0,0,0,430,0,0,811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,223,0,0,42582,0,0,0,0,0,3940,0,0,0,0,0,0,7761,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,8,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,18231,0,0,47,18231,0,0,0,0,0,0,0,0,0,187818,0,0,0,0,1547,0,0,0,0,0,90477,0,2,8,299,180851,128340,0,0,1,0,25,5,0,0,0,0,0,0,0,6,0,0,100,0,0,0,18232,0,0,72978,0,0,1,0,0,0,0,0,15,0,0,18234,0,0,0,0,2,7,18278,0,18231,0,0,0,1,0,1,0,0,0,91879,0,144,0,0,0,0,0,0,0,8,0,110116,0,0,0,294,0,0,0,0,0,0,0,0,0,36483,0,2,0,18235,0,0,0,0,0,0,0,0,8,0,0,834,0,0,0,0,0,0,0,0,2,3,0,0,54663,0,0,0,0,0,0,0,0,2,568513,1615,0,171012,2525,0,0,0,0,0,0,0,0,14,0,20,0,23,36464,16,0,0,0,0,11,0,0,0,5729,0,0,36463,0,0,0,2,0,0,0,0,0,0,10,6,0,0,0,3,0,43,0,217600,1,0,0,18,0,18230,0,0,0,432,0,0,18268,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5799,0,0,88182,0,0,0,0,0,3210,0,0,0,0,0,0,5463,0,19,0,0,0,12,0,2,0,0,0,0,0,0,0,0
